stop_name,lat,lon,time_mins,main_mode
Avenida De Los Poblados - Comisaría,40.38179,-3.7578,43.25,emt
Avenida De Los Poblados - Comisaría,40.38268,-3.75806,41.65,emt
Polideportivo Las Cruces,40.37837,-3.75591,48.516666666666666,emt
Polideportivo Las Cruces,40.37846,-3.75565,48.31666666666667,emt
Camino De Las Cruces,40.37448,-3.75571,57.28333333333333,emt
Ronda De Don Bosco,40.37525,-3.75305,55.18333333333333,emt
Carabanchel Alto,40.37275,-3.75743,59.63333333333333,emt
Colón,40.42534,-3.68841,21.866666666666667,emt
Plaza Del Parterre,40.37671,-3.75071,52.916666666666664,emt
Húsares,40.38031,-3.7903,40.6,emt
Colón,40.42569,-3.68869,21.116666666666667,emt
Goya - Velázquez,40.4251,-3.68446,26.05,emt
Alabarderos,40.37829,-3.79458,39.78333333333333,emt
Goya - Velázquez,40.42542,-3.685,25.45,emt
Goya - Príncipe De Vergara,40.42495,-3.68131,22.983333333333334,emt
Goya - Príncipe De Vergara,40.42521,-3.68046,24.133333333333333,emt
Felipe II,40.42475,-3.67695,21.516666666666666,emt
Alcalá - Goya,40.42519,-3.67454,23.0,emt
Alcalá - Goya,40.42532,-3.67499,23.216666666666665,emt
Alcalá - Hermosilla,40.42602,-3.67273,20.416666666666668,emt
Alcalá - Manuel Becerra,40.42745,-3.6698,16.666666666666668,emt
Alcalá - Hermosilla,40.42617,-3.67313,21.533333333333335,emt
Alcalá - Manuel Becerra,40.42773,-3.66994,16.883333333333333,emt
Alcalá - Parque Bomberos,40.42877,-3.66782,17.766666666666666,emt
Alcalá - Parque Bomberos,40.42905,-3.66645,19.25,emt
Alcalá - Bocángel,40.42992,-3.66473,21.483333333333334,emt
Avenida De Los Toreros,40.43389,-3.66366,28.666666666666668,emt
Biarritz,40.43551,-3.66398,28.0,emt
Plaza De Venecia,40.44059,-3.66309,23.466666666666665,emt
Plaza De Venecia,40.44049,-3.66285,23.316666666666666,emt
Bruselas,40.4381,-3.66343,23.883333333333333,emt
Tanatorio M30,40.44091,-3.65625,31.45,emt
La Peseta - Pinar De San José,40.36396,-3.76231,58.56666666666667,emt
Tanatorio M30,40.44106,-3.65632,31.483333333333334,emt
Avenida De Badajoz,40.44202,-3.65432,29.966666666666665,emt
Barrio Blanco,40.44352,-3.65411,32.81666666666667,emt
Torrelaguna - Avenida De Badajoz,40.44293,-3.65384,31.883333333333333,emt
Torrelaguna - Condesa De Venadito,40.44468,-3.65484,34.6,emt
Torrelaguna - Ramírez De Arellano,40.44823,-3.6569,39.65,emt
Torrelaguna - Condesa De Venadito,40.4444,-3.6549,34.11666666666667,emt
Avenida De La Paz,40.45322,-3.66072,23.366666666666667,emt
Avenida De La Paz,40.45369,-3.66043,23.766666666666666,emt
San Juan Bautista,40.44954,-3.65774,30.333333333333332,emt
San Juan Bautista,40.44972,-3.65799,29.983333333333334,emt
Sorzano,40.45118,-3.6595,27.116666666666667,emt
Torrelaguna - Emilio Vargas,40.4475,-3.65671,32.333333333333336,emt
Sorzano,40.45112,-3.65977,27.2,emt
Avenida De Los Toreros - Las Ventas,40.43351,-3.66466,27.083333333333332,emt
Luis Calvo,40.43553,-3.66495,27.066666666666666,emt
Cartagena - López De Hoyos,40.44253,-3.67582,21.583333333333332,emt
Parque De Las Avenidas,40.44102,-3.66152,26.6,emt
Cartagena - López De Hoyos,40.44256,-3.67555,22.05,emt
Ventas,40.43077,-3.66428,23.183333333333334,emt
Cartagena,40.43965,-3.67363,18.333333333333332,emt
Cartagena - Béjar,40.43719,-3.67111,21.4,emt
Cartagena - Béjar,40.43728,-3.67096,21.45,emt
Cartagena,40.43962,-3.67378,18.383333333333333,emt
Centro Cultural Buenavista,40.43203,-3.67099,19.15,emt
Gran Vía - Montera,40.41995,-3.70108,23.7,emt
Gran Vía - Callao,40.42012,-3.70429,23.633333333333333,emt
Cartagena - Francisco Silvela,40.43109,-3.67046,21.433333333333334,emt
La Peseta - Valle Del Boi,40.36587,-3.76343,59.95,emt
La Peseta - La Fortuna,40.36967,-3.76579,59.31666666666667,emt
Parque Eva Duarte,40.42982,-3.67116,20.05,emt
Lista,40.42988,-3.67596,23.35,emt
Lista,40.43011,-3.67594,23.033333333333335,emt
Parque Eva Duarte,40.42966,-3.67088,19.433333333333334,emt
Marqués De Salamanca,40.43034,-3.68066,23.283333333333335,emt
Marqués De Salamanca,40.43008,-3.68061,22.916666666666668,emt
Argüelles,40.43022,-3.71577,19.633333333333333,emt
Argüelles,40.43011,-3.71607,20.083333333333332,emt
Ortega Y Gasset - Claudio Coello,40.4306,-3.68609,20.5,emt
Princesa - Rey Francisco,40.4283,-3.71442,23.316666666666666,emt
Altamirano,40.43216,-3.71756,22.733333333333334,emt
Altamirano,40.43222,-3.71718,22.616666666666667,emt
Moncloa,40.43455,-3.71932,18.65,emt
Auditorio Nacional,40.44494,-3.67636,22.683333333333334,emt
Felipe II,40.42455,-3.6767,22.533333333333335,emt
Plaza De España,40.42466,-3.71213,18.083333333333332,emt
Felipe II,40.42386,-3.67759,23.05,emt
Escuelas Aguirre - Casa Árabe,40.42242,-3.68083,25.316666666666666,emt
Felipe II,40.42448,-3.67613,21.683333333333334,emt
Cristo Rey,40.43864,-3.71763,25.583333333333332,emt
Jardines De Sabatini,40.42124,-3.71397,22.15,emt
Ventas,40.43058,-3.66338,23.466666666666665,emt
Ventas,40.43107,-3.66318,24.183333333333334,emt
El Carmen,40.43202,-3.65719,28.516666666666666,emt
Alcalde López Casero,40.4326,-3.65541,31.4,emt
El Carmen,40.43185,-3.65705,28.883333333333333,emt
Alcalde López Casero,40.43256,-3.65556,31.366666666666667,emt
José Del Hierro - Polideportivo,40.43649,-3.65004,31.0,emt
José Del Hierro - Polideportivo,40.43645,-3.64983,31.616666666666667,emt
José Banús,40.43399,-3.65573,33.3,emt
José Banús,40.43401,-3.6559,33.333333333333336,emt
Hermanos De Pablo,40.43787,-3.64681,33.15,emt
Parque Calero,40.43518,-3.65274,32.38333333333333,emt
Parque Calero,40.43488,-3.65296,33.083333333333336,emt
José Del Hierro - Mandarina,40.44021,-3.6443,35.05,emt
José Del Hierro - Mandarina,40.44013,-3.64418,34.56666666666667,emt
Marqués De Hoyos,40.4432,-3.63931,42.35,emt
Arturo Soria - José Del Hierro,40.44117,-3.6417,40.03333333333333,emt
Virgen Del Portillo - Polideportivo,40.43791,-3.65039,29.316666666666666,emt
Diego De León,40.43392,-3.67397,19.016666666666666,emt
Parque Calero,40.43602,-3.65427,30.433333333333334,emt
Francisco Silvela - Juan Bravo,40.43262,-3.6723,16.833333333333332,emt
Metro Príncipe De Vergara,40.42323,-3.67965,23.1,emt
Rufino Blanco,40.42586,-3.66419,23.183333333333334,emt
Marqués De Zafra,40.42523,-3.66179,26.716666666666665,emt
Blas Cabrera - Casuarina,40.37828,-3.76493,52.75,emt
Hospital De La Princesa,40.43512,-3.67523,19.983333333333334,emt
Marqués De Mondejar,40.42672,-3.6671,19.766666666666666,emt
Avenida América,40.43667,-3.6763,16.15,emt
Manuel Becerra,40.42948,-3.66965,18.6,emt
Avenida América,40.43696,-3.67724,16.583333333333332,emt
María De Molina - Príncipe De Vergara,40.4376,-3.67859,17.683333333333334,emt
Museo Ciencias Naturales,40.44048,-3.69112,10.75,emt
María De Molina,40.4374,-3.67989,17.416666666666668,emt
Gregorio Marañón,40.43848,-3.69025,12.25,emt
San Juan De La Cruz,40.44186,-3.69558,11.916666666666666,emt
Velázquez - María De Molina,40.43784,-3.68242,21.016666666666666,emt
Velázquez - María De Molina,40.43754,-3.68247,20.2,emt
Ríos Rosas - Alonso Cano,40.44198,-3.69776,16.0,emt
Metro Ríos Rosas,40.44218,-3.70137,18.566666666666666,emt
Juan Zorrilla,40.44218,-3.70463,18.7,emt
Estadio Vallehermoso,40.44077,-3.70876,24.266666666666666,emt
Cristo Rey - San Francisco De Sales,40.43972,-3.71673,23.616666666666667,emt
Vidauba - Rodrigo De Arana,40.38134,-3.76281,45.0,emt
Metro Islas Filipinas,40.43932,-3.71258,22.266666666666666,emt
Metro Islas Filipinas,40.43889,-3.71252,22.733333333333334,emt
Gregorio Marañón,40.43802,-3.69188,11.466666666666667,emt
José Abascal - Modesto Lafuente,40.43822,-3.69588,15.766666666666667,emt
José Abascal - Santa Engracia,40.43842,-3.70066,21.466666666666665,emt
Cea Bermúdez,40.43873,-3.7088,21.05,emt
Canal,40.43856,-3.70371,16.833333333333332,emt
Francisco Silvela - Juan Bravo,40.43122,-3.67165,21.033333333333335,emt
Sancho Dávila,40.42748,-3.66208,27.283333333333335,emt
Menéndez Pelayo - Sainz De Baranda,40.41682,-3.67841,35.8,emt
Menéndez Pelayo - Sainz De Baranda,40.41678,-3.67809,36.416666666666664,emt
Hospital Niño Jesús,40.41438,-3.67755,37.333333333333336,emt
Plaza Niño Jesús,40.41114,-3.6752,29.683333333333334,emt
Hospital Niño Jesús,40.4149,-3.67733,38.36666666666667,emt
Plaza Niño Jesús,40.41111,-3.67565,30.5,emt
Nazaret,40.41132,-3.6713,26.033333333333335,emt
Nazaret,40.41156,-3.67071,25.083333333333332,emt
Astros - Cruz Del Sur,40.41153,-3.66854,25.55,emt
Astros,40.41121,-3.66892,25.55,emt
Estrella,40.41129,-3.66544,29.533333333333335,emt
Estrella,40.41104,-3.66549,29.75,emt
Vinateros - Centro Comercial,40.41065,-3.66015,29.05,emt
Vinateros - Calle 30,40.41089,-3.65892,28.733333333333334,emt
Corregidor Diego Valderrábano - Lituania,40.40945,-3.66026,33.016666666666666,emt
Avenida De Moratalaz - Diego Valderrábano,40.40767,-3.66111,35.8,emt
Corregidor Diego Valderrábano - Lituania,40.40929,-3.66004,33.266666666666666,emt
Avenida De Moratalaz - Diego Valderrábano,40.40778,-3.66065,36.55,emt
Corregidor Alonso Aguilar,40.4072,-3.65925,37.53333333333333,emt
Corregidor Alonso Aguilar,40.40718,-3.65787,37.2,emt
Parque Darwin,40.40603,-3.65505,39.55,emt
Parque Darwin,40.40635,-3.65506,36.483333333333334,emt
Hacienda De Pavones - Alonso De Tobar,40.40435,-3.64874,42.9,emt
Hacienda De Pavones - Cañada,40.40356,-3.64561,36.03333333333333,emt
Hacienda De Pavones - Cañada,40.40375,-3.64569,35.88333333333333,emt
Encomienda De Palacios - Arroyo Fontarrón,40.40058,-3.64713,39.63333333333333,emt
Corregidor Conde Maceda,40.40289,-3.64244,33.86666666666667,emt
Arroyo Fontarrón - Pío Felipe,40.39839,-3.64571,39.6,emt
Encomienda De Palacios - Pico Artilleros,40.401,-3.64376,37.266666666666666,emt
Arroyo Fontarrón 245,40.39688,-3.64384,42.583333333333336,emt
Fuente Carrantona - Arroyo Fontarrón,40.39628,-3.63912,40.516666666666666,emt
Fuente Carrantona - Encomienda De Palacios,40.3986,-3.63766,36.56666666666667,emt
Encomienda De Palacios - Tacona,40.39907,-3.63991,39.36666666666667,emt
Hacienda De Pavones - Alonso De Tobar,40.40462,-3.64889,43.233333333333334,emt
Plaza Del Encuentro,40.4057,-3.65078,35.36666666666667,emt
Plaza De España,40.42299,-3.71201,20.366666666666667,emt
Plaza Del Encuentro,40.40535,-3.65103,36.18333333333333,emt
Plaza De España,40.42275,-3.71182,17.666666666666668,emt
Encomienda De Palacios - Pico Artilleros,40.40076,-3.64276,36.9,emt
Paseo De La Florida,40.42322,-3.72318,24.7,emt
Intercambiador De Príncipe Pío,40.42099,-3.72108,20.683333333333334,emt
Paseo De La Florida,40.4229,-3.72337,24.383333333333333,emt
San Antonio De La Florida,40.42472,-3.72513,27.8,emt
San Antonio De La Florida,40.42457,-3.72538,27.816666666666666,emt
San Pol De Mar,40.42477,-3.72728,30.866666666666667,emt
Ribera Manzanares - Cordillera,40.42932,-3.73323,35.8,emt
Ribera Manzanares - Cordillera,40.42978,-3.73358,35.05,emt
Ribera Manzanares - Santa Olalla,40.42651,-3.72944,39.766666666666666,emt
Colonia Manzanares,40.4311,-3.73496,32.56666666666667,emt
Puente De Segovia - Paseo De Extremadura,40.41415,-3.72551,27.116666666666667,emt
Puente De Segovia - Paseo De Extremadura,40.41393,-3.72549,27.083333333333332,emt
Comandante Fortea - Felipe Moratilla,40.42728,-3.73237,39.36666666666667,emt
Puerta Del Ángel,40.4136,-3.7291,27.366666666666667,emt
San Pol De Mar,40.42419,-3.7272,31.166666666666668,emt
Comandante Fortea - Santa Olalla,40.42536,-3.72963,37.0,emt
Paseo De Extremadura - Guadarrama,40.41241,-3.73235,30.466666666666665,emt
Puerta Del Ángel,40.41351,-3.72855,26.583333333333332,emt
Paseo De Extremadura - Guadarrama,40.41223,-3.73219,30.933333333333334,emt
Paseo De Extremadura - Albéniz,40.41088,-3.73644,30.75,emt
Paseo De Extremadura - Albéniz,40.41071,-3.73628,31.05,emt
Campamento,40.39626,-3.76884,35.983333333333334,emt
Campamento,40.39601,-3.76866,36.75,emt
Alto De Extremadura,40.40984,-3.73918,27.7,emt
Alto Extremadura,40.40957,-3.73937,28.45,emt
Paseo De Extremadura - Avenida Poblados,40.39328,-3.77262,34.25,emt
Paseo De Extremadura 392,40.38829,-3.77913,37.71666666666667,emt
Paseo De Extremadura - Avenida Poblados,40.39397,-3.77127,35.18333333333333,emt
Paseo De Extremadura 445,40.38838,-3.77851,40.45,emt
Paseo De Extremadura Km. 8,40.38634,-3.78172,36.483333333333334,emt
Vidauba - Damasquillo,40.38357,-3.76377,42.96666666666667,emt
Aviación Española,40.38342,-3.7857,34.43333333333333,emt
Junta Municipal Latina,40.38483,-3.76288,40.18333333333333,emt
Salorino - Navalmoral De La Mata,40.37717,-3.77787,47.06666666666667,emt
Soledad Cazorla - Rafael Finat,40.3766,-3.77316,53.46666666666667,emt
Soledad Cazorla - Aldeanueva De La Vera,40.37701,-3.77582,50.55,emt
Plaza Mayor,40.41353,-3.70636,25.733333333333334,emt
Plaza Mayor,40.41395,-3.70759,27.133333333333333,emt
Pirámides,40.40152,-3.71431,37.1,emt
Pirámides,40.40159,-3.71382,36.3,emt
Avenida De La Aviación - Avenida De Las Águilas,40.3808,-3.78563,38.03333333333333,emt
Toledo - Pasillo Verde,40.40398,-3.71324,33.38333333333333,emt
Marqués De Vadillo,40.39731,-3.7149,34.71666666666667,emt
Toledo - Santa Casilda,40.40431,-3.71252,32.11666666666667,emt
Marqués De Vadillo,40.39735,-3.71454,35.2,emt
Aviación Española,40.38412,-3.78399,31.783333333333335,emt
Antonio López - Inmaculada Concepción,40.39589,-3.71148,39.05,emt
Antonio López - Inmaculada Concepción,40.39564,-3.71142,39.21666666666667,emt
Puente Praga,40.39374,-3.70741,43.31666666666667,emt
Antonio López - Mariblanca,40.39168,-3.70371,40.11666666666667,emt
Puente Praga,40.39421,-3.70788,43.55,emt
Antonio López - Mariblanca,40.39199,-3.70352,41.03333333333333,emt
Antonio López - Centro Comercial,40.3904,-3.7017,41.03333333333333,emt
Antonio López - Avenida De Córdoba,40.38741,-3.69828,37.46666666666667,emt
Antonio López - Centro Comercial,40.39016,-3.70192,40.416666666666664,emt
Glorieta De Cádiz,40.38883,-3.69992,36.5,emt
Antonio López - Avenida De Córdoba,40.38703,-3.69823,38.46666666666667,emt
Glorieta De Cádiz,40.38888,-3.70045,37.53333333333333,emt
Antonio López - Vado,40.38456,-3.6958,40.86666666666667,emt
Antonio López - Vado,40.3845,-3.69612,40.88333333333333,emt
Antonio López - Socuéllamos,40.38156,-3.6955,48.25,emt
Antonio López - Socuéllamos,40.38145,-3.69574,46.483333333333334,emt
González Feito,40.38014,-3.69495,47.88333333333333,emt
San Mario,40.37733,-3.69184,51.05,emt
San Mario,40.37716,-3.69175,52.833333333333336,emt
Estafeta - Carabelos,40.37486,-3.69259,52.333333333333336,emt
Estafeta - Carabelos,40.37461,-3.6924,53.28333333333333,emt
Estafeta - Avenida San Fermín,40.37156,-3.69212,55.25,emt
Estafeta - Navascués,40.37272,-3.69222,56.03333333333333,emt
Estafeta - Navascués,40.37271,-3.69244,53.38333333333333,emt
Pirámides - Yeserías,40.40068,-3.71316,37.016666666666666,emt
Camino De Perales - Aniceto Pérez,40.38232,-3.69373,50.36666666666667,emt
Estafeta - Avenida San Fermín,40.371,-3.6923,54.21666666666667,emt
Glorieta San Martín De La Vega,40.36806,-3.69154,57.28333333333333,emt
O Donnell - Sainz De Baranda,40.42035,-3.66607,23.6,emt
Avenida De Daroca - Miguel De Unamuno,40.42881,-3.65054,29.566666666666666,emt
Hospital Ramón Y Cajal,40.48727,-3.69707,46.56666666666667,emt
Avenida De Daroca - Miguel De Unamuno,40.42871,-3.65066,29.616666666666667,emt
Blas De Otero - Teresa Saenz Heredia,40.42198,-3.65516,34.1,emt
Blas De Otero - Teresa Saenz Heredia,40.42184,-3.65529,33.766666666666666,emt
Marqués De Corbera - Ricardo Ortiz,40.42273,-3.65575,31.55,emt
Marqués De Corbera - Ricardo Ortiz,40.42297,-3.65608,32.983333333333334,emt
Marqués De Corbera - Montejurra,40.42427,-3.65357,29.783333333333335,emt
Marqués De Corbera - Montejurra,40.42454,-3.65395,30.15,emt
Marqués De Corbera - Avenida De Daroca,40.42833,-3.64888,28.233333333333334,emt
Marqués De Corbera - Gerardo Cordón,40.4258,-3.65164,26.75,emt
Marqués De Corbera - Gerardo Cordón,40.42603,-3.65188,27.166666666666668,emt
Metro La Elipa,40.42691,-3.6507,25.6,emt
Francisco Villaespesa - Lago Constanza,40.42924,-3.64619,32.03333333333333,emt
Francisco Villaespesa - Lago Constanza,40.42899,-3.64612,31.666666666666668,emt
Francisco Villaespesa - Hermanos Gómez,40.42877,-3.6489,29.083333333333332,emt
Francisco Villaespesa - Ezequiel Solana,40.42932,-3.64354,30.6,emt
Francisco Villaespesa - Ezequiel Solana,40.42948,-3.64434,31.333333333333332,emt
Ascao - Luis Ruiz,40.43144,-3.63835,30.866666666666667,emt
Ascao - Luis Ruiz,40.43077,-3.63867,30.633333333333333,emt
Luis Ruiz,40.42914,-3.63674,34.21666666666667,emt
Braulio Gutiérrez,40.42928,-3.63428,32.233333333333334,emt
Metro García Noblejas,40.43031,-3.6315,34.3,emt
Metro García Noblejas,40.43048,-3.63171,34.21666666666667,emt
Emilio Muñoz - Santa Leonor,40.43161,-3.62847,38.016666666666666,emt
Emilio Muñoz - Santa Leonor,40.43186,-3.62843,40.45,emt
Emilio Muñoz - Alfonso Gómez,40.4332,-3.62503,41.61666666666667,emt
Emilio Muñoz - Alfonso Gómez,40.43333,-3.62534,41.733333333333334,emt
Cronos - San Romualdo,40.4371,-3.62022,43.68333333333333,emt
Emilio Muñoz - Miguel Yuste,40.43417,-3.62308,41.45,emt
Cronos - San Romualdo,40.43694,-3.62052,44.016666666666666,emt
Emilio Muñoz - Miguel Yuste,40.43454,-3.62285,42.083333333333336,emt
Plaza De Cronos,40.4398,-3.61902,45.9,emt
Avenida De Canillejas - Néctar,40.44126,-3.61487,42.86666666666667,emt
Avenida De Canillejas - Néctar,40.44132,-3.61524,42.583333333333336,emt
Junta Municipal Puente De Vallecas,40.39676,-3.66646,35.416666666666664,emt
Lucano - Aquiles,40.43927,-3.61151,46.38333333333333,emt
Ascao - Julián Camarillo,40.43288,-3.63496,35.06666666666667,emt
Puente De Vallecas,40.39807,-3.6694,31.666666666666668,emt
San Mariano - Néctar,40.44183,-3.61188,49.15,emt
Avenida De La Albufera - Sierra Del Cadi,40.39391,-3.66096,37.05,emt
Avenida De La Albufera - Sierra Del Cadi,40.39408,-3.66082,37.06666666666667,emt
Junta Municipal Puente De Vallecas,40.39676,-3.66598,35.31666666666667,emt
Nueva Numancia,40.3951,-3.66326,33.43333333333333,emt
Portazgo,40.39234,-3.65795,34.86666666666667,emt
Buenos Aires,40.39154,-3.65451,35.85,emt
Portazgo,40.39252,-3.65798,34.86666666666667,emt
Buenos Aires,40.39172,-3.65413,35.75,emt
Instituto Tirso De Molina,40.39124,-3.65125,38.416666666666664,emt
Instituto Tirso De Molina,40.39147,-3.65142,38.45,emt
Alto Del Arenal,40.38986,-3.64607,39.03333333333333,emt
Avenida De La Albufera - Pablo Neruda,40.38854,-3.643,40.25,emt
Miguel Hernández,40.38714,-3.63988,40.03333333333333,emt
Avenida De La Albufera - Pablo Neruda,40.38879,-3.643,40.06666666666667,emt
Miguel Hernández,40.38738,-3.63977,38.88333333333333,emt
Metro Montecarmelo,40.50479,-3.69605,58.11666666666667,emt
Alto Del Arenal,40.39036,-3.64574,38.15,emt
Avenida De La Albufera - Miguel Hernández,40.38645,-3.63778,40.983333333333334,emt
Monasterio Silos - Monasterio Liébana,40.50666,-3.69436,59.15,emt
Avenida De La Albufera - Miguel Hernández,40.38624,-3.63792,41.53333333333333,emt
Monasterio Silos - Monasterio Sobrado,40.50892,-3.69247,60.38333333333333,emt
Monasterio Escorial - Monasterio Sobrado,40.50958,-3.69365,65.33333333333333,emt
Avenida De La Albufera - Cocherón Villa,40.383,-3.63006,51.333333333333336,emt
Sierra Guadalupe,40.38256,-3.62514,45.3,emt
Monasterio Escorial - Monasterio Liébana,40.50732,-3.69556,61.43333333333333,emt
Metro Montecarmelo,40.50559,-3.69709,60.416666666666664,emt
Villa Vallecas,40.37969,-3.62128,51.88333333333333,emt
Villa Vallecas,40.38009,-3.62114,51.18333333333333,emt
Real De Arganda,40.37946,-3.61762,55.55,emt
Real De Arganda,40.3796,-3.61748,56.15,emt
Enrique García Álvarez,40.38198,-3.61462,57.75,emt
Enrique García Álvarez,40.38198,-3.61486,57.06666666666667,emt
Santa Eugenia,40.38651,-3.60793,54.61666666666667,emt
Avenida Santa Eugenia - Camino De Vasares,40.3846,-3.61218,57.083333333333336,emt
Plaza Antonio María Segovia,40.38031,-3.61363,58.71666666666667,emt
Plaza Antonio María Segovia,40.38023,-3.61385,58.78333333333333,emt
Mediterráneo - Virgen De Las Viñas,40.38235,-3.60429,53.86666666666667,emt
Mediterráneo - Puentelarra,40.38474,-3.60585,53.833333333333336,emt
Fuentespina,40.37997,-3.6056,55.55,emt
Avenida Santa Eugenia - Fuentespina,40.3793,-3.6078,56.333333333333336,emt
José Prat - Indalecio Prieto,40.39743,-3.62332,39.733333333333334,emt
Avenida Santa Eugenia - Virgen Las Viñas,40.38079,-3.60943,57.46666666666667,emt
Carrera De San Jerónimo - Cedaceros,40.41657,-3.69924,31.733333333333334,emt
Avenida Santa Eugenia - Puentelarra,40.3824,-3.6104,58.233333333333334,emt
